x_utm_wgs8,y_utm_wgs8,x_geo_wgs8,y_geo_wgs8,x_utm_psad,y_utm_psad,x_geo_psad,y_geo_psad
473877.6919,9529617.187,-81.23539861,-4.255586342,474134.4196,9529989.547,-81.23307493,-4.252171848
473877.6919,9529619.365,-81.2353986,-4.255566637,474134.4196,9529991.726,-81.23307492,-4.252152142
473878.781,9529615.009,-81.2353888,-4.255606051,474135.5087,9529987.369,-81.23306512,-4.252191556
473878.781,9529617.187,-81.23538879,-4.255586345,474135.5087,9529989.547,-81.23306511,-4.252171851
473879.8701,9529613.92,-81.23537899,-4.255615907,474136.5978,9529986.28,-81.23305531,-4.252201412
473879.8701,9529615.009,-81.23537899,-4.255606054,474136.5978,9529987.369,-81.23305531,-4.252191559
473880.9592,9529612.831,-81.23536918,-4.255625762,474137.6869,9529985.191,-81.2330455,-4.252211268
473880.9592,9529613.92,-81.23536917,-4.25561591,474137.6869,9529986.28,-81.2330455,-4.252201415
473882.0483,9529610.653,-81.23535937,-4.255645471,474138.776,9529983.013,-81.23303569,-4.252230976
473882.0483,9529612.831,-81.23535936,-4.255625765,474138.776,9529985.191,-81.23303568,-4.252211271
473883.1374,9529609.564,-81.23534956,-4.255655327,474139.8652,9529981.924,-81.23302588,-4.252240832
473883.1374,9529610.653,-81.23534955,-4.255645474,474139.8652,9529983.013,-81.23302588,-4.252230979
473884.2265,9529608.474,-81.23533975,-4.255665183,474140.9543,9529980.834,-81.23301607,-4.252250688
473884.2265,9529609.564,-81.23533974,-4.25565533,474140.9543,9529981.924,-81.23301607,-4.252240835
473885.3156,9529606.296,-81.23532994,-4.255684891,474142.0434,9529978.656,-81.23300626,-4.252270397
473885.3156,9529608.474,-81.23532993,-4.255665186,474142.0434,9529980.834,-81.23300625,-4.252250691
473885.3156,9530230.152,-81.23532823,-4.250041028,474142.0435,9530602.518,-81.23300456,-4.24662654
473885.3156,9530231.242,-81.23532822,-4.250031175,474142.0435,9530603.608,-81.23300456,-4.246616687
473886.4047,9529605.207,-81.23532013,-4.255694747,474143.1325,9529977.567,-81.23299645,-4.252280252
473886.4047,9529606.296,-81.23532012,-4.255684894,474143.1325,9529978.656,-81.23299645,-4.252270399
473887.4938,9529604.118,-81.23531032,-4.255704603,474144.2216,9529976.478,-81.23298664,-4.252290108
473887.4938,9529605.207,-81.23531031,-4.25569475,474144.2216,9529977.567,-81.23298664,-4.252280255
473888.5829,9529601.94,-81.23530051,-4.255724311,474145.3107,9529974.3,-81.23297683,-4.252309817
473888.5829,9529604.118,-81.2353005,-4.255704606,474145.3107,9529976.478,-81.23297682,-4.252290111
473889.672,9529600.851,-81.2352907,-4.255734167,474146.3998,9529973.211,-81.23296702,-4.252319672
473889.672,9529601.94,-81.23529069,-4.255724314,474146.3998,9529974.3,-81.23296702,-4.25230982
473890.7611,9529599.762,-81.23528088,-4.255744023,474147.4889,9529972.122,-81.23295721,-4.252329528
473890.7611,9529600.851,-81.23528088,-4.25573417,474147.4889,9529973.211,-81.23295721,-4.252319675
473891.8502,9529598.673,-81.23527107,-4.255753879,474148.578,9529971.032,-81.2329474,-4.252339384
473891.8502,9529599.762,-81.23527107,-4.255744026,474148.578,9529972.122,-81.23294739,-4.252329531
473892.9393,9529596.494,-81.23526127,-4.255773587,474149.6671,9529968.854,-81.23293759,-4.252359092
473892.9393,9529598.673,-81.23526126,-4.255753882,474149.6671,9529971.032,-81.23293758,-4.252339387
473894.0284,9529595.405,-81.23525145,-4.255783443,474150.7563,9529967.765,-81.23292778,-4.252368948
473894.0284,9529596.494,-81.23525145,-4.25577359,474150.7563,9529968.854,-81.23292778,-4.252359095
473895.1175,9529594.316,-81.23524164,-4.255793299,474151.8454,9529966.676,-81.23291797,-4.252378804
473895.1175,9529595.405,-81.23524164,-4.255783446,474151.8454,9529967.765,-81.23291796,-4.252368951
473896.2066,9529593.227,-81.23523183,-4.255803155,474152.9345,9529965.587,-81.23290816,-4.25238866
473896.2066,9529594.316,-81.23523183,-4.255793302,474152.9345,9529966.676,-81.23290815,-4.252378807
473897.2957,9529593.227,-81.23522202,-4.255803158,474154.0236,9529965.587,-81.23289834,-4.252388663
473909.2758,9530231.242,-81.23511231,-4.250031241,474166.004,9530603.608,-81.23278866,-4.246616753
473909.2758,9530232.331,-81.23511231,-4.250021388,474166.004,9530604.697,-81.23278865,-4.2466069
473910.3649,9529582.336,-81.23510428,-4.255901722,474167.0929,9529954.696,-81.2327806,-4.252487226
473910.3649,9529593.227,-81.23510425,-4.255803194,474167.0929,9529965.587,-81.23278058,-4.252388698
473911.454,9529576.891,-81.23509448,-4.255950989,474168.182,9529949.25,-81.23277081,-4.252536493
473911.454,9529582.336,-81.23509446,-4.255901725,474168.182,9529954.696,-81.23277079,-4.252487229
473912.345,9529576.891,-81.23508645,-4.255950991,474169.073,9529949.25,-81.23276278,-4.252536496
473912.345,9529577.98,-81.23508644,-4.255941139,474169.073,9529950.339,-81.23276277,-4.252526643
473914.5232,9529577.98,-81.23506682,-4.255941145,474171.2512,9529950.339,-81.23274315,-4.252526649
473914.5232,9529579.069,-81.23506681,-4.255931292,474171.2512,9529951.428,-81.23274314,-4.252516796
473916.7014,9529579.069,-81.23504718,-4.255931298,474173.4295,9529951.428,-81.23272352,-4.252516802
473916.7014,9529580.158,-81.23504718,-4.255921445,474173.4295,9529952.518,-81.23272351,-4.252506949
473919.0777,9530232.331,-81.23502398,-4.250021415,474175.8059,9530604.697,-81.23270033,-4.246606927
473919.0777,9530233.42,-81.23502398,-4.250011563,474175.8059,9530605.786,-81.23270033,-4.246597074
473925.6123,9530233.42,-81.23496509,-4.250011581,474182.3406,9530605.786,-81.23264144,-4.246597092
473925.6123,9530234.509,-81.23496509,-4.250001728,474182.3406,9530606.875,-81.23264144,-4.246587239
473929.9687,9529254.517,-81.23492852,-4.258867469,474186.6968,9529626.874,-81.23260484,-4.255452969
473929.9687,9529260.853,-81.2349285,-4.258810144,474186.6968,9529633.21,-81.23260483,-4.255395645
473929.9687,9529261.943,-81.2349285,-4.258800291,474186.6968,9529634.299,-81.23260482,-4.255385792
473929.9687,9529575.801,-81.23492764,-4.255960893,474186.6969,9529948.161,-81.23260397,-4.252546396
473929.9687,9529580.158,-81.23492763,-4.255921481,474186.6969,9529952.518,-81.23260396,-4.252506985
473931.0578,9529190.26,-81.23491888,-4.259448787,474187.7859,9529562.616,-81.2325952,-4.256034287
473931.0578,9529193.973,-81.23491887,-4.259415198,474187.7859,9529566.329,-81.23259519,-4.256000698
473931.0578,9529195.507,-81.23491887,-4.259401315,474187.7859,9529567.863,-81.23259519,-4.255986815
473931.0578,9529245.804,-81.23491873,-4.258946294,474187.7859,9529618.161,-81.23259505,-4.255531794
473931.0578,9529254.517,-81.2349187,-4.258867472,474187.7859,9529626.874,-81.23259503,-4.255452972
473931.0578,9530234.509,-81.23491602,-4.250001743,474187.7862,9530606.875,-81.23259237,-4.246587254
473931.0578,9530235.598,-81.23491601,-4.24999189,474187.7862,9530607.964,-81.23259237,-4.246577401
473932.1469,9529188.082,-81.23490907,-4.259468496,474188.875,9529560.438,-81.2325854,-4.256053995
473932.1469,9529190.26,-81.23490907,-4.25944879,474188.875,9529562.616,-81.23258539,-4.25603429
473932.1469,9529243.626,-81.23490892,-4.258966003,474188.875,9529615.982,-81.23258525,-4.255551503
473932.1469,9529245.804,-81.23490891,-4.258946297,474188.875,9529618.161,-81.23258524,-4.255531797
473932.1469,9529261.943,-81.23490887,-4.258800297,474188.875,9529634.299,-81.2325852,-4.255385798
473932.1469,9529263.032,-81.23490887,-4.258790445,474188.875,9529635.388,-81.23258519,-4.255375945
473932.1469,9529574.712,-81.23490801,-4.255970751,474188.8751,9529947.072,-81.23258435,-4.252556255
473932.1469,9529575.801,-81.23490801,-4.255960899,474188.8751,9529948.161,-81.23258434,-4.252546402
473933.236,9529185.904,-81.23489926,-4.259488204,474189.9641,9529558.26,-81.23257559,-4.256073704
473933.236,9529188.082,-81.23489926,-4.259468499,474189.9641,9529560.438,-81.23257558,-4.256053998
473933.236,9529195.507,-81.23489924,-4.259401321,474189.9641,9529567.863,-81.23257556,-4.255986821
473933.236,9529196.597,-81.23489923,-4.259391468,474189.9641,9529568.953,-81.23257556,-4.255976968
473933.236,9529263.032,-81.23489905,-4.258790448,474189.9641,9529635.388,-81.23257538,-4.255375948
473933.236,9529267.388,-81.23489904,-4.258751036,474189.9642,9529639.745,-81.23257537,-4.255336537
473933.236,9529307.883,-81.23489893,-4.258384691,474189.9642,9529680.24,-81.23257526,-4.254970191
473933.236,9529310.952,-81.23489892,-4.258356924,474189.9642,9529683.309,-81.23257525,-4.254942425
473933.236,9529572.534,-81.2348982,-4.25599046,474189.9642,9529944.894,-81.23257454,-4.252575964
473933.236,9529574.712,-81.2348982,-4.255970754,474189.9642,9529947.072,-81.23257453,-4.252556258
473934.3251,9529182.636,-81.23488946,-4.259517766,474191.0532,9529554.992,-81.23256578,-4.256103265
473934.3251,9529185.904,-81.23488945,-4.259488207,474191.0532,9529558.26,-81.23256577,-4.256073707
473934.3251,9529267.388,-81.23488923,-4.258751039,474191.0533,9529639.745,-81.23256555,-4.25533654
473934.3251,9529270.655,-81.23488922,-4.258721481,474191.0533,9529643.012,-81.23256554,-4.255306981
473934.3251,9529304.616,-81.23488912,-4.258414252,474191.0533,9529676.973,-81.23256545,-4.254999753
473934.3251,9529307.883,-81.23488911,-4.258384694,474191.0533,9529680.24,-81.23256544,-4.254970194
473934.3251,9529530.059,-81.23488851,-4.256374722,474191.0533,9529902.418,-81.23256484,-4.252960225
473934.3251,9529530.95,-81.2348885,-4.256366662,474191.0533,9529903.309,-81.23256484,-4.252952165
473934.3251,9529544.019,-81.23488847,-4.256248428,474191.0533,9529916.379,-81.2325648,-4.252833931
473934.3251,9529571.445,-81.23488839,-4.256000316,474191.0533,9529943.805,-81.23256473,-4.252585819
473934.3251,9529572.534,-81.23488839,-4.255990463,474191.0533,9529944.894,-81.23256472,-4.252575967
473935.4142,9529136.894,-81.23487977,-4.259931586,474192.1423,9529509.25,-81.23255609,-4.256517085
473935.4142,9529139.518,-81.23487976,-4.25990785,474192.1423,9529511.873,-81.23255609,-4.256493349
473935.4142,9529143.231,-81.23487975,-4.259874262,474192.1423,9529515.586,-81.23255608,-4.256459761
473935.4142,9529179.369,-81.23487965,-4.259547327,474192.1424,9529551.725,-81.23255598,-4.256132826
473935.4142,9529182.636,-81.23487964,-4.259517769,474192.1424,9529554.992,-81.23255597,-4.256103268
473935.4142,9529270.655,-81.2348794,-4.258721484,474192.1424,9529643.012,-81.23255573,-4.255306984
473935.4142,9529278.279,-81.23487938,-4.258652514,474192.1424,9529650.636,-81.23255571,-4.255238015
473935.4142,9529293.725,-81.23487934,-4.258512783,474192.1424,9529666.082,-81.23255567,-4.255098284
473935.4142,9529298.526,-81.23487933,-4.258469342,474192.1424,9529670.883,-81.23255565,-4.255054842
473935.4142,9529304.616,-81.23487931,-4.258414255,474192.1424,9529676.973,-81.23255564,-4.254999756
473935.4142,9529525.703,-81.2348787,-4.256414136,474192.1424,9529898.062,-81.23255504,-4.25299964
473935.4142,9529530.059,-81.23487869,-4.256374725,474192.1424,9529902.418,-81.23255503,-4.252960228
473935.4142,9529569.267,-81.23487858,-4.256020024,474192.1424,9529941.626,-81.23255492,-4.252605528
473935.4142,9529571.445,-81.23487858,-4.256000319,474192.1424,9529943.805,-81.23255491,-4.252585822
473935.4142,9530235.598,-81.23487676,-4.249991902,474192.1426,9530607.964,-81.23255311,-4.246577413
473935.4142,9530236.687,-81.23487676,-4.249982049,474192.1426,9530609.053,-81.23255311,-4.24656756
473935.8597,9529310.952,-81.23487528,-4.258356932,474192.5879,9529683.309,-81.23255161,-4.254942432
473936.5033,9529128.181,-81.23486998,-4.260010412,474193.2314,9529500.537,-81.2325463,-4.25659591
473936.5033,9529136.894,-81.23486996,-4.259931589,474193.2315,9529509.25,-81.23254628,-4.256517088
473936.5033,9529143.231,-81.23486994,-4.259874265,474193.2315,9529515.586,-81.23254626,-4.256459764
473936.5033,9529144.32,-81.23486993,-4.259864412,474193.2315,9529516.675,-81.23254626,-4.256449911
473936.5033,9529177.191,-81.23486984,-4.259567036,474193.2315,9529549.547,-81.23254617,-4.256152535
473936.5033,9529179.369,-81.23486984,-4.25954733,474193.2315,9529551.725,-81.23254616,-4.256132829
473936.5033,9529278.279,-81.23486957,-4.258652517,474193.2315,9529650.636,-81.2325459,-4.255238018
473936.5033,9529285.457,-81.23486955,-4.258587578,474193.2315,9529657.814,-81.23254588,-4.255173079
473936.5033,9529287.635,-81.23486954,-4.258567873,474193.2315,9529659.992,-81.23254587,-4.255153373
473936.5033,9529293.725,-81.23486952,-4.258512786,474193.2315,9529666.082,-81.23254585,-4.255098287
473936.5033,9529522.436,-81.2348689,-4.256443698,474193.2315,9529894.795,-81.23254523,-4.253029201
473936.5033,9529525.703,-81.23486889,-4.256414139,474193.2315,9529898.062,-81.23254522,-4.252999643
473936.5033,9529567.089,-81.23486878,-4.256039733,474193.2316,9529939.448,-81.23254511,-4.252625237
473936.5033,9529569.267,-81.23486877,-4.256020027,474193.2316,9529941.626,-81.23254511,-4.252605531
473937.5924,9529126.003,-81.23486017,-4.26003012,474194.3206,9529498.358,-81.2325365,-4.256615619
473937.5924,9529128.181,-81.23486016,-4.260010415,474194.3206,9529500.537,-81.23253649,-4.256595913
473937.5924,9529173.924,-81.23486004,-4.259596597,474194.3206,9529546.279,-81.23253637,-4.256182096
473937.5924,9529177.191,-81.23486003,-4.259567039,474194.3206,9529549.547,-81.23253636,-4.256152538
473937.5924,9529519.168,-81.23485909,-4.256473259,474194.3207,9529891.527,-81.23253543,-4.253058762
473937.5924,9529522.436,-81.23485908,-4.256443701,474194.3207,9529894.795,-81.23253542,-4.253029204
473937.5924,9529544.019,-81.23485902,-4.256248437,474194.3207,9529916.379,-81.23253536,-4.25283394
473937.5924,9529546.198,-81.23485902,-4.256228731,474194.3207,9529918.557,-81.23253535,-4.252814235
473937.5924,9529564.91,-81.23485897,-4.256059442,474194.3207,9529937.27,-81.2325353,-4.252644945
473937.5924,9529567.089,-81.23485896,-4.256039736,474194.3207,9529939.448,-81.2325353,-4.25262524
473938.6815,9529123.825,-81.23485036,-4.260049829,474195.4097,9529496.18,-81.23252669,-4.256635327
473938.6815,9529126.003,-81.23485036,-4.260030123,474195.4097,9529498.358,-81.23252668,-4.256615622
473938.6815,9529144.32,-81.23485031,-4.259864418,474195.4097,9529516.675,-81.23252663,-4.256449917
473938.6815,9529159.567,-81.23485026,-4.259726479,474195.4097,9529531.923,-81.23252659,-4.256311978
473938.6815,9529171.745,-81.23485023,-4.259616306,474195.4097,9529544.101,-81.23252656,-4.256201805
473938.6815,9529173.924,-81.23485022,-4.2595966,474195.4097,9529546.279,-81.23252655,-4.256182099
473938.6815,9529514.812,-81.23484929,-4.256512673,474195.4098,9529887.171,-81.23252563,-4.253098176
473938.6815,9529519.168,-81.23484928,-4.256473262,474195.4098,9529891.527,-81.23252561,-4.253058765
473938.6815,9529546.198,-81.2348492,-4.256228734,474195.4098,9529918.557,-81.23252554,-4.252814238
473938.6815,9529564.91,-81.23484915,-4.256059445,474195.4098,9529937.27,-81.23252549,-4.252644948
473939.7706,9529122.736,-81.23484055,-4.260059685,474196.4988,9529495.091,-81.23251688,-4.256645183
473939.7706,9529123.825,-81.23484055,-4.260049832,474196.4988,9529496.18,-81.23251687,-4.25663533
473939.7706,9529159.567,-81.23484045,-4.259726482,474196.4988,9529531.923,-81.23251678,-4.256311981
473939.7706,9529171.745,-81.23484042,-4.259616309,474196.4988,9529544.101,-81.23251674,-4.256201808
473939.7706,9529510.455,-81.23483949,-4.256552088,474196.4989,9529882.814,-81.23251582,-4.25313759
473939.7706,9529514.812,-81.23483948,-4.256512676,474196.4989,9529887.171,-81.23251581,-4.253098179
473939.7706,9530236.687,-81.2348375,-4.249982061,474196.499,9530609.053,-81.23251385,-4.246567572
473939.7706,9530237.776,-81.2348375,-4.249972208,474196.499,9530610.142,-81.23251385,-4.246557719
473940.8597,9529107.488,-81.23483078,-4.260197627,474197.5879,9529479.844,-81.2325071,-4.256783125
473940.8597,9529108.379,-81.23483078,-4.260189566,474197.5879,9529480.735,-81.2325071,-4.256775065
473940.8597,9529108.379,-81.23483078,-4.260189566,474197.5879,9529480.735,-81.2325071,-4.256775065
473940.8597,9529122.736,-81.23483074,-4.260059688,474197.5879,9529495.091,-81.23250706,-4.256645186
473940.8597,9529506.099,-81.23482969,-4.256591502,474197.588,9529878.458,-81.23250602,-4.253177005
473940.8597,9529510.455,-81.23482967,-4.256552091,474197.588,9529882.814,-81.23250601,-4.253137593
473941.9488,9529097.687,-81.23482099,-4.260286305,474198.677,9529470.042,-81.23249732,-4.256871803
473941.9488,9529107.488,-81.23482096,-4.26019763,474198.677,9529479.844,-81.23249729,-4.256783128
473941.9488,9529500.654,-81.23481989,-4.256640769,474198.6771,9529873.013,-81.23249622,-4.253226272
473941.9488,9529506.099,-81.23481987,-4.256591505,474198.6771,9529878.458,-81.23249621,-4.253177008
473943.0379,9529496.297,-81.23481008,-4.256680183,474199.7662,9529868.656,-81.23248642,-4.253265686
473943.0379,9529500.654,-81.23481007,-4.256640772,474199.7662,9529873.013,-81.23248641,-4.253226274
473943.4834,9529097.687,-81.23480716,-4.260286309,474200.2116,9529470.042,-81.23248349,-4.256871807
473944.127,9529242.537,-81.23480097,-4.258975889,474200.8552,9529614.893,-81.2324773,-4.255561388
473944.127,9529243.626,-81.23480096,-4.258966036,474200.8552,9529615.982,-81.23247729,-4.255551536
473944.127,9529494.119,-81.23480028,-4.256699892,474200.8553,9529866.478,-81.23247661,-4.253285394
473944.127,9529496.297,-81.23480027,-4.256680186,474200.8553,9529868.656,-81.23247661,-4.253265689
473945.2161,9529241.448,-81.23479115,-4.258985744,474201.9444,9529613.804,-81.23246748,-4.255571244
473945.2161,9529242.537,-81.23479115,-4.258975892,474201.9444,9529614.893,-81.23246748,-4.255561391
473945.2161,9529491.941,-81.23479047,-4.2567196,474201.9444,9529864.3,-81.2324668,-4.253305103
473945.2161,9529494.119,-81.23479046,-4.256699895,474201.9444,9529866.478,-81.2324668,-4.253285397
473945.2161,9530237.776,-81.23478842,-4.249972223,474201.9446,9530610.142,-81.23246478,-4.246557734
473945.2161,9530238.865,-81.23478842,-4.24996237,474201.9446,9530611.231,-81.23246478,-4.246547881
473946.3052,9529240.359,-81.23478134,-4.2589956,474203.0335,9529612.715,-81.23245767,-4.2555811
473946.3052,9529241.448,-81.23478134,-4.258985747,474203.0335,9529613.804,-81.23245767,-4.255571247
473947.3943,9529238.18,-81.23477153,-4.259015309,474204.1226,9529610.537,-81.23244787,-4.255600808
473947.3943,9529240.359,-81.23477153,-4.258995603,474204.1226,9529612.715,-81.23244786,-4.255581103
473947.3943,9529350.358,-81.23477123,-4.25800047,474204.1226,9529722.715,-81.23244756,-4.254585971
473947.3943,9529351.249,-81.23477122,-4.25799241,474204.1226,9529723.606,-81.23244756,-4.254577911
473947.3943,9529488.673,-81.23477085,-4.256749165,474204.1226,9529861.032,-81.23244719,-4.253334667
